region,date,new_cases,rolling_average_new_cases_centered
Midwest,2020-08-19,9098.0,8437.42857142857
Midwest,2020-08-28,12654.0,10471.57142857143
Midwest,2020-08-31,10214.0,10083.57142857143
Midwest,2020-09-05,10477.0,10017.142857142857
Midwest,2020-09-06,6354.0,9848.714285714286
Midwest,2020-09-09,9709.0,9186.857142857143
Midwest,2020-09-10,10289.0,9453.42857142857
Midwest,2020-09-13,8220.0,10271.0
Midwest,2020-09-27,9062.0,12990.857142857143
Midwest,2020-09-28,14014.0,13140.142857142857
Midwest,2020-10-02,16037.0,13094.285714285714
Midwest,2020-10-03,13089.0,13269.285714285714
Midwest,2020-10-07,16162.0,15031.42857142857
Midwest,2020-10-10,16734.0,17004.428571428572
Midwest,2020-10-12,18594.0,18438.285714285717
Midwest,2020-10-15,25616.0,19422.42857142857
Midwest,2020-10-19,24173.0,21204.714285714286
Midwest,2020-10-20,19429.0,21728.14285714286
Midwest,2020-10-26,29009.0,28021.714285714286
Midwest,2020-10-28,34014.0,30846.42857142857
Midwest,2020-10-30,38666.0,33917.42857142857
Midwest,2020-11-02,44234.0,39905.142857142855
Midwest,2020-11-07,38160.0,53068.857142857145
Midwest,2020-11-09,70925.0,56553.0
Midwest,2020-11-12,58888.0,64084.142857142855
Midwest,2020-11-17,51910.0,59037.0
Midwest,2020-11-28,64563.0,50620.142857142855
Midwest,2020-11-30,54609.0,54342.28571428572
Midwest,2020-12-02,60649.0,52854.857142857145
Midwest,2020-12-03,59380.0,53626.42857142857
Midwest,2020-12-04,63822.0,54133.71428571428
Midwest,2020-12-09,55459.0,51733.857142857145
Midwest,2020-12-23,34496.0,29824.571428571428
Midwest,2020-12-26,33575.0,29945.42857142857
Midwest,2020-12-29,33008.0,33633.71428571428
Midwest,2020-12-30,44257.0,34934.42857142857
Midwest,2020-12-31,36687.0,35630.142857142855
Midwest,2021-01-05,35605.0,40107.57142857143
Midwest,2021-01-16,25292.0,27048.42857142857
Midwest,2021-01-17,18400.0,27038.285714285717
Midwest,2021-01-23,22250.0,23533.42857142857
Midwest,2021-01-27,22876.0,19652.14285714286
Midwest,2021-01-31,10973.0,17099.428571428572
Midwest,2021-02-05,17626.0,14795.142857142857
Midwest,2021-02-06,14564.0,14315.142857142857
Midwest,2021-02-07,8994.0,14171.0
Midwest,2021-02-15,9144.0,10189.714285714286
Midwest,2021-02-17,10543.0,9755.285714285714
Midwest,2021-03-10,9567.0,9311.714285714286
Midwest,2021-03-13,8811.0,9187.285714285714
Midwest,2021-03-17,11185.0,10477.714285714286
Midwest,2021-03-22,11824.0,11920.42857142857
Midwest,2021-03-25,15052.0,13701.571428571428
Midwest,2021-04-01,19636.0,16028.285714285714
Midwest,2021-04-03,19854.0,17167.428571428572
Midwest,2021-04-06,17677.0,18569.42857142857
Midwest,2021-04-08,22177.0,19159.285714285717
Midwest,2021-04-14,22010.0,19073.42857142857
Midwest,2021-04-19,17329.0,16416.285714285714
Midwest,2021-04-20,9532.0,15573.714285714286
Midwest,2021-04-21,23284.0,15103.428571428572
Midwest,2021-04-24,14744.0,15133.42857142857
Midwest,2021-05-02,6773.0,12083.142857142857
Midwest,2021-05-03,13037.0,11694.285714285714
Midwest,2021-05-05,11613.0,11009.42857142857
Midwest,2021-05-06,12387.0,10755.857142857143
Midwest,2021-05-07,13035.0,10133.571428571428
Midwest,2021-05-08,9510.0,9824.285714285714
Midwest,2021-05-13,8978.0,7971.571428571428
Midwest,2021-05-16,4012.0,7184.857142857143
Midwest,2021-05-27,5666.0,4139.571428571428
Midwest,2021-05-30,1432.0,3266.714285714286
Midwest,2021-06-01,3713.0,2940.1428571428573
Midwest,2021-06-03,3945.0,2835.0
Midwest,2021-06-05,2541.0,2869.285714285714
Midwest,2021-06-06,1299.0,2828.0
Midwest,2021-06-08,2521.0,2477.428571428572
Midwest,2021-06-09,2919.0,2355.285714285714
Midwest,2021-06-15,1946.0,2114.714285714286
Midwest,2021-06-28,4169.0,2474.5714285714284
Midwest,2021-06-29,2638.0,2561.0
Midwest,2021-07-02,3100.0,2188.428571428572
Midwest,2021-07-03,1499.0,2541.0
Midwest,2021-07-04,709.0,2831.428571428572
Midwest,2021-07-06,5106.0,3426.8571428571427
Midwest,2021-07-10,1912.0,4305.0
Midwest,2021-07-20,7480.0,6638.0
Midwest,2021-07-22,7398.0,6830.428571428572
Midwest,2021-07-23,9744.0,7246.857142857143
Midwest,2021-07-28,13983.0,9739.0
Midwest,2021-08-01,4172.0,11674.142857142857
Midwest,2021-08-02,15237.0,12136.857142857143
Midwest,2021-08-07,5653.0,14160.857142857143
Midwest,2021-08-08,4764.0,14799.57142857143
Midwest,2021-08-11,23287.0,16512.285714285714
Midwest,2021-08-14,6401.0,17522.714285714286
Midwest,2021-08-19,21938.0,18513.571428571428
Midwest,2021-08-20,26543.0,19332.42857142857
Midwest,2021-08-29,6561.0,23506.14285714286
Midwest,2021-09-06,5155.0,24522.42857142857
Midwest,2021-09-07,48516.0,25385.714285714286
Midwest,2021-09-11,7426.0,27933.714285714286
Midwest,2021-09-14,25042.0,28786.42857142857
Midwest,2021-10-05,22807.0,25535.42857142857
Midwest,2021-10-07,20174.0,25083.85714285714
Midwest,2021-10-08,34940.0,24483.714285714286
Midwest,2021-10-09,6676.0,29851.714285714286
Midwest,2021-10-11,35068.0,29450.285714285717
Midwest,2021-10-14,19006.0,27732.0
Midwest,2021-10-15,24718.0,27678.14285714286
Midwest,2021-10-24,3249.0,19674.714285714286
Midwest,2021-10-28,16680.0,20227.571428571428
Midwest,2021-11-02,21161.0,23584.42857142857
Midwest,2021-11-04,19951.0,23839.571428571428
Midwest,2021-11-07,4620.0,25210.0
Midwest,2021-11-08,37210.0,26102.571428571428
Midwest,2021-11-11,26199.0,28640.571428571428
Midwest,2021-11-19,49061.0,36147.142857142855
Midwest,2021-12-10,56071.0,42636.0
Midwest,2021-12-16,45139.0,42945.28571428572
Midwest,2021-12-17,57368.0,44665.42857142857
Midwest,2021-12-20,80580.0,48525.71428571428
Midwest,2021-12-25,16301.0,55480.0
Midwest,2021-12-28,65048.0,69199.28571428571
Midwest,2021-12-29,102720.0,70729.14285714286
Midwest,2022-01-01,27010.0,90195.57142857143
Midwest,2022-01-08,52409.0,131500.0
Midwest,2022-01-10,225670.0,139124.85714285713
Midwest,2022-01-11,119975.0,142166.0
Midwest,2022-01-12,219810.0,141862.14285714287
Midwest,2022-01-14,198374.0,141913.0
Midwest,2022-01-17,221170.0,152008.14285714287
Midwest,2022-01-20,116352.0,149160.7142857143
Midwest,2022-01-21,190536.0,143818.14285714287
Midwest,2022-01-24,183772.0,113658.85714285714
Midwest,2022-01-26,173495.0,97823.85714285714
Midwest,2022-01-27,85995.0,95803.71428571428
Midwest,2022-01-28,117126.0,85282.28571428571
Midwest,2022-02-01,49591.0,56200.857142857145
Midwest,2022-02-05,10047.0,42851.57142857143
Midwest,2022-02-06,7574.0,34042.857142857145
Midwest,2022-02-07,51771.0,33071.142857142855
Midwest,2022-02-13,4746.0,21780.285714285717
Midwest,2022-02-20,2414.0,13383.57142857143
Midwest,2022-02-22,10864.0,12064.285714285714
Midwest,2022-02-25,16401.0,14612.0
Midwest,2022-03-02,17287.0,9867.428571428572
Midwest,2022-03-06,1403.0,5731.0
Midwest,2022-03-13,1702.0,4994.857142857143
Midwest,2022-03-17,5266.0,4343.857142857143
Midwest,2022-03-28,4384.0,4012.142857142857
Midwest,2022-03-30,5209.0,3984.857142857143
Midwest,2022-04-01,4620.0,3511.5714285714284
Midwest,2022-04-06,8119.0,4042.857142857143
Midwest,2022-04-19,4512.0,7535.142857142857
Midwest,2022-04-27,22826.0,10160.714285714284
Midwest,2022-04-28,16579.0,10627.42857142857
Midwest,2022-04-29,12072.0,10600.42857142857
Midwest,2022-05-01,6301.0,12165.57142857143
Midwest,2022-05-03,7718.0,12792.57142857143
Midwest,2022-05-09,8405.0,17121.571428571428
Midwest,2022-05-13,17638.0,17851.14285714286
Midwest,2022-05-17,12148.0,17908.714285714286
Midwest,2022-05-19,32074.0,17746.285714285714
Midwest,2022-05-24,10116.0,16806.0
Midwest,2022-05-25,41181.0,16025.285714285714
Midwest,2022-06-07,6142.0,10205.57142857143
Midwest,2022-06-08,26981.0,10159.0
Midwest,2022-06-09,22146.0,10108.428571428572
Midwest,2022-06-11,1771.0,9920.0
Midwest,2022-06-21,3142.0,8208.142857142857
Midwest,2022-06-27,2342.0,8590.57142857143
Midwest,2022-06-30,19146.0,8484.42857142857
Midwest,2022-07-08,9195.0,7789.0
Midwest,2022-07-10,1286.0,8784.142857142857
Midwest,2022-07-11,1067.0,9588.42857142857
Midwest,2022-07-14,26478.0,9886.57142857143
Midwest,2022-07-15,11132.0,9886.0
Midwest,2022-07-21,28987.0,10393.285714285714
Midwest,2022-07-29,11523.0,11411.0
Midwest,2022-08-03,9794.0,10971.714285714286
Midwest,2022-08-09,17760.0,9947.285714285714
Midwest,2022-08-13,1762.0,10870.42857142857
Midwest,2022-08-18,25886.0,10297.285714285714
Midwest,2022-08-24,8267.0,9447.142857142857
Midwest,2022-09-01,222251.0,37351.0
Midwest,2022-09-03,1290.0,40572.142857142855
Midwest,2022-09-12,1952.0,9670.285714285714
Midwest,2022-09-13,21080.0,9592.285714285714
Midwest,2022-09-20,19354.0,7858.0
Midwest,2022-09-26,1357.0,6484.428571428572
Midwest,2022-09-27,16179.0,6430.142857142857
Midwest,2022-09-28,4934.0,6431.142857142857
Midwest,2022-10-23,2189.0,5846.428571428572
Midwest,2022-10-24,1532.0,6087.571428571428
Midwest,2022-10-27,14601.0,6210.428571428572
Midwest,2022-11-01,13681.0,6301.571428571428
Midwest,2022-11-05,1084.0,23187.14285714286
Midwest,2022-11-07,469.0,24119.285714285717
Midwest,2022-11-08,132899.0,24090.85714285714
Midwest,2022-11-13,3703.0,6457.857142857143
Midwest,2022-11-17,12131.0,6381.857142857143
Midwest,2022-11-20,3292.0,7094.285714285715
Midwest,2022-11-22,13926.0,5148.428571428572
Midwest,2022-11-26,668.0,5691.285714285715
Midwest,2022-12-02,9194.0,7855.857142857143
Midwest,2022-12-04,0.0,7256.428571428572
Midwest,2022-12-14,10262.0,8358.285714285714
Midwest,2022-12-17,0.0,8857.142857142857
Midwest,2022-12-18,0.0,8799.42857142857
Midwest,2022-12-21,9858.0,7762.428571428572
Midwest,2022-12-22,19359.0,7841.428571428572
Midwest,2022-12-26,379.0,4927.571428571428
Midwest,2022-12-29,14399.0,5093.0
Midwest,2023-01-03,13341.0,5154.285714285714
Midwest,2023-01-14,676.0,4209.714285714285
Midwest,2023-01-21,631.0,3730.142857142857
Midwest,2023-01-27,1244.0,3101.142857142857
Midwest,2023-01-30,295.0,3232.714285714286
Midwest,2023-02-11,631.0,3104.8571428571427
Midwest,2023-02-14,7426.0,3573.8571428571427
Midwest,2023-02-15,3117.0,3574.8571428571427
Midwest,2023-02-24,607.0,3270.5714285714284
Midwest,2023-03-01,796.0,3510.285714285714
Midwest,2023-03-05,0.0,21446.0
Midwest,2023-03-08,671.0,21124.714285714286
Midwest,2023-03-10,1297.0,20914.0
Midwest,2023-03-11,615.0,3236.142857142857
Midwest,2023-03-12,311.0,3233.5714285714284
Midwest,2023-03-13,152.0,3026.714285714286
Midwest,2023-03-18,0.0,2623.0
Midwest,2023-03-31,479.0,3898.0
Midwest,2023-04-02,9971.0,3761.142857142857
Midwest,2023-04-04,8220.0,3697.428571428572
Midwest,2023-04-12,0.0,1825.0
Midwest,2023-04-14,351.0,1825.0
Northeast,2020-02-02,0.0,0.1428571428571428
Northeast,2020-02-03,0.0,0.1428571428571428
Northeast,2020-02-10,0.0,0.0
Northeast,2020-02-13,0.0,0.0
Northeast,2020-02-18,0.0,0.0
Northeast,2020-02-20,0.0,0.0
Northeast,2020-02-25,0.0,0.0
Northeast,2020-03-06,11.0,32.14285714285714
Northeast,2020-03-15,193.0,538.4285714285714
Northeast,2020-03-16,350.0,949.4285714285714
Northeast,2020-03-26,9293.0,8932.285714285714
Northeast,2020-03-28,12150.0,10702.57142857143
Northeast,2020-04-01,13476.0,14933.714285714286
Northeast,2020-04-04,19261.0,17071.714285714286
Northeast,2020-04-12,16492.0,17786.85714285714
Northeast,2020-04-18,15730.0,15837.42857142857
Northeast,2020-04-22,15088.0,16012.0
Northeast,2020-05-08,9731.0,8746.57142857143
Northeast,2020-05-09,8813.0,8367.857142857143
Northeast,2020-05-13,6841.0,7374.285714285714
Northeast,2020-05-14,8157.0,7209.714285714285
Northeast,2020-05-16,7843.0,7268.714285714285
Northeast,2020-05-18,6827.0,7182.428571428572
Northeast,2020-05-19,6416.0,6927.142857142857
Northeast,2020-05-24,6713.0,5423.571428571428
Northeast,2020-05-25,4508.0,5281.428571428572
Northeast,2020-05-26,3221.0,5186.714285714285
Northeast,2020-05-28,6159.0,4822.142857142857
Northeast,2020-05-29,5663.0,5160.428571428572
Northeast,2020-06-09,2480.0,3102.0
Northeast,2020-06-16,2089.0,2380.0
Northeast,2020-06-26,2819.0,2359.0
Northeast,2020-07-04,2380.0,2562.714285714286
Northeast,2020-07-09,3217.0,2638.428571428572
Northeast,2020-08-05,3993.0,3154.5714285714284
Northeast,2020-08-10,2682.0,3114.142857142857
Northeast,2020-08-15,3014.0,2800.1428571428573
Northeast,2020-08-18,2352.0,2840.0
Northeast,2020-08-19,2713.0,2796.428571428572
Northeast,2020-08-20,2388.0,2781.8571428571427
Northeast,2020-08-21,5105.0,2879.8571428571427
Northeast,2020-08-23,2118.0,2920.714285714286
Northeast,2020-08-24,2774.0,2988.8571428571427
Northeast,2020-08-29,3198.0,2947.142857142857
Northeast,2020-09-01,3147.0,3150.285714285714
Northeast,2020-09-02,3326.0,3165.142857142857
Northeast,2020-09-07,2534.0,2970.0
Northeast,2020-09-18,3284.0,3405.0
Northeast,2020-09-21,2663.0,3211.428571428572
Northeast,2020-09-24,3785.0,3408.714285714286
Northeast,2020-09-27,3682.0,3930.714285714286
Northeast,2020-10-05,4028.0,5132.571428571428
Northeast,2020-10-06,4294.0,5050.714285714285
Northeast,2020-10-08,6404.0,5118.571428571428
Northeast,2020-10-10,5616.0,5471.0
Northeast,2020-10-12,5433.0,5748.0
Northeast,2020-10-15,5619.0,6144.142857142857
Northeast,2020-10-16,6663.0,6205.714285714285
Northeast,2020-10-21,7660.0,6867.285714285715
Northeast,2020-10-26,7907.0,8644.714285714286
Northeast,2020-10-29,10164.0,9344.857142857143
Northeast,2020-10-30,10488.0,9588.142857142857
Northeast,2020-11-06,14014.0,13279.714285714286
Northeast,2020-11-17,21908.0,22880.285714285717
Northeast,2020-11-23,24010.0,24456.14285714286
Northeast,2020-11-25,31611.0,24900.42857142857
Northeast,2020-12-05,38896.0,37118.28571428572
Northeast,2020-12-07,32198.0,37767.142857142855
Northeast,2020-12-12,39236.0,38557.42857142857
Northeast,2020-12-19,32256.0,35612.0
Northeast,2020-12-20,29845.0,34395.42857142857
Northeast,2020-12-26,25554.0,35172.42857142857
Northeast,2020-12-29,74616.0,38728.857142857145
Northeast,2020-12-30,43047.0,41860.142857142855
Northeast,2021-01-04,31283.0,43369.42857142857
Northeast,2021-01-07,70648.0,47245.57142857143
Northeast,2021-01-12,45072.0,42383.857142857145
Northeast,2021-01-17,27905.0,37628.42857142857
Northeast,2021-01-18,38870.0,37768.42857142857
Northeast,2021-01-23,35066.0,33747.42857142857
Northeast,2021-01-31,24529.0,26941.85714285714
Northeast,2021-02-09,22171.0,22663.85714285714
Northeast,2021-02-13,20895.0,19405.857142857145
Northeast,2021-02-16,15333.0,17934.0
Northeast,2021-02-19,19485.0,16760.85714285714
Northeast,2021-02-22,15016.0,16946.285714285714
Northeast,2021-02-24,21934.0,17510.571428571428
Northeast,2021-02-25,19177.0,17494.571428571428
Northeast,2021-03-04,17612.0,16817.428571428572
Northeast,2021-03-08,14894.0,16746.285714285714
Northeast,2021-03-09,16898.0,15678.714285714286
Northeast,2021-03-11,17575.0,16567.285714285714
Northeast,2021-03-27,19958.0,25542.14285714285
Northeast,2021-03-29,17054.0,22931.14285714285
Northeast,2021-03-31,31305.0,22707.285714285717
Northeast,2021-04-16,22716.0,20182.285714285717
Northeast,2021-04-22,16550.0,15478.857142857143
Northeast,2021-04-23,17215.0,14815.142857142857
Northeast,2021-04-29,11920.0,10905.285714285714
Northeast,2021-05-05,11997.0,9132.42857142857
Northeast,2021-05-06,9524.0,8535.0
Northeast,2021-05-09,4351.0,7412.857142857143
Northeast,2021-05-10,6242.0,7034.428571428572
Northeast,2021-05-11,5894.0,6590.428571428572
Northeast,2021-05-15,5596.0,5705.285714285715
Northeast,2021-05-18,4414.0,4929.714285714285
Northeast,2021-05-19,4769.0,4563.857142857143
Northeast,2021-05-22,3035.0,4338.142857142857
Northeast,2021-05-23,4702.0,4141.0
Northeast,2021-05-26,3389.0,3332.285714285714
Northeast,2021-05-27,3307.0,3044.0
Northeast,2021-05-30,2684.0,2267.857142857143
Northeast,2021-05-31,1418.0,2159.428571428572
Northeast,2021-06-01,1851.0,1986.2857142857144
Northeast,2021-06-05,2480.0,1881.5714285714284
Northeast,2021-06-12,1111.0,1443.857142857143
Northeast,2021-06-14,1473.0,1280.428571428571
Northeast,2021-06-20,331.0,988.4285714285714
Northeast,2021-06-28,1358.0,990.8571428571428
Northeast,2021-06-29,888.0,1020.7142857142856
Northeast,2021-06-30,1193.0,1032.2857142857142
Northeast,2021-07-01,1055.0,1047.2857142857142
Northeast,2021-07-15,2501.0,2067.714285714286
Northeast,2021-07-20,3370.0,3355.285714285714
Northeast,2021-07-29,6667.0,6053.285714285715
Northeast,2021-07-31,3731.0,6651.0
Northeast,2021-08-02,10631.0,7726.428571428572
Northeast,2021-08-08,8705.0,9900.285714285714
Northeast,2021-08-11,12847.0,10706.57142857143
Northeast,2021-08-18,14334.0,13368.285714285714
Northeast,2021-08-26,10083.0,14372.42857142857
Northeast,2021-08-28,11287.0,15511.714285714286
Northeast,2021-09-01,16965.0,14334.0
Northeast,2021-09-08,18430.0,15924.285714285714
Northeast,2021-09-17,20417.0,17601.714285714286
Northeast,2021-09-19,5812.0,17150.714285714286
Northeast,2021-09-21,16323.0,17196.571428571428
Northeast,2021-09-28,25578.0,15446.142857142857
Northeast,2021-10-17,9150.0,14313.142857142857
Northeast,2021-10-18,18127.0,14687.142857142857
Northeast,2021-11-01,15905.0,13504.42857142857
Northeast,2021-11-06,6565.0,13695.57142857143
Northeast,2021-11-12,21502.0,19599.714285714286
Northeast,2021-11-16,12636.0,22234.714285714286
Northeast,2021-11-25,18215.0,19388.42857142857
Northeast,2021-11-29,38401.0,24474.14285714285
Northeast,2021-11-30,16431.0,26639.85714285714
Northeast,2021-12-01,40271.0,28017.285714285717
Northeast,2021-12-08,40141.0,31162.285714285717
Northeast,2021-12-11,12432.0,35116.857142857145
Northeast,2021-12-15,40178.0,40087.71428571428
Northeast,2021-12-17,49103.0,43358.142857142855
Northeast,2022-01-02,54154.0,154284.0
Northeast,2022-01-05,136040.0,192894.0
Northeast,2022-01-10,288674.0,178785.0
Northeast,2022-01-12,194708.0,161065.14285714287
Northeast,2022-01-13,160403.0,156882.57142857142
Northeast,2022-01-15,84842.0,130581.57142857143
Northeast,2022-01-19,112114.0,97900.85714285714
Northeast,2022-01-23,38088.0,70078.57142857143
Northeast,2022-01-24,97191.0,65151.71428571429
Northeast,2022-01-26,71621.0,57216.857142857145
Northeast,2022-01-29,43105.0,43501.57142857143
Northeast,2022-02-03,33570.0,28716.714285714286
Northeast,2022-02-04,28436.0,26669.285714285717
Northeast,2022-02-05,11153.0,25361.714285714286
Northeast,2022-02-08,15132.0,19720.714285714286
Northeast,2022-02-15,15851.0,19881.285714285717
Northeast,2022-02-18,19809.0,17647.285714285714
Northeast,2022-02-23,14242.0,10207.285714285714
Northeast,2022-02-28,5722.0,10059.42857142857
Northeast,2022-03-03,8836.0,8875.42857142857
Northeast,2022-03-07,9983.0,6263.714285714285
Northeast,2022-03-08,6213.0,6581.428571428572
Northeast,2022-03-10,5361.0,6112.142857142857
Northeast,2022-03-13,2668.0,4911.428571428572
Northeast,2022-03-20,2927.0,5991.285714285714
Northeast,2022-03-23,5349.0,5934.142857142857
Northeast,2022-03-24,11277.0,5648.714285714285
Northeast,2022-03-25,9378.0,6824.857142857143
Northeast,2022-03-26,1255.0,7127.857142857143
Northeast,2022-03-27,929.0,7691.428571428572
Northeast,2022-04-19,18699.0,15374.142857142857
Northeast,2022-04-25,34014.0,17351.571428571428
Northeast,2022-04-27,10935.0,16856.14285714286
Northeast,2022-05-01,2017.0,20406.0
Northeast,2022-05-05,24548.0,22746.42857142857
Northeast,2022-05-07,18850.0,23498.0
Northeast,2022-05-10,26889.0,26075.285714285717
Northeast,2022-05-11,53709.0,23445.42857142857
Northeast,2022-05-12,19495.0,28707.42857142857
Northeast,2022-05-18,58758.0,29869.714285714286
Northeast,2022-05-19,18413.0,29433.571428571428
Northeast,2022-05-24,26823.0,27560.714285714286
Northeast,2022-05-27,13790.0,21621.285714285717
Northeast,2022-05-28,474.0,22640.0
Northeast,2022-05-30,22994.0,19729.714285714286
Northeast,2022-05-31,33954.0,18771.85714285714
Northeast,2022-06-01,46026.0,18748.85714285714
Northeast,2022-06-06,24660.0,17786.571428571428
Northeast,2022-06-15,16629.0,15458.0
Northeast,2022-06-27,17178.0,14910.0
Northeast,2022-07-01,7884.0,13613.285714285714
Northeast,2022-07-03,23147.0,14364.142857142857
Northeast,2022-07-05,17071.0,14901.285714285714
Northeast,2022-07-08,13001.0,16398.571428571428
Northeast,2022-07-09,14054.0,16322.714285714286
Northeast,2022-07-10,0.0,18790.14285714286
Northeast,2022-07-14,6584.0,17060.0
Northeast,2022-07-27,42687.0,16918.571428571428
Northeast,2022-08-13,206.0,20031.285714285717
Northeast,2022-08-14,12875.0,20345.571428571428
Northeast,2022-08-31,24520.0,10314.857142857143
Northeast,2022-09-02,4186.0,9519.857142857143
Northeast,2022-09-05,6348.0,18217.857142857145
Northeast,2022-09-06,20879.0,17782.285714285714
Northeast,2022-10-11,18478.0,12047.142857142857
Northeast,2022-10-12,18863.0,12036.142857142857
Northeast,2022-10-13,13405.0,9513.42857142857
Northeast,2022-10-16,10866.0,8856.714285714286
Northeast,2022-10-21,955.0,10128.142857142857
Northeast,2022-10-23,17267.0,8437.142857142857
Northeast,2022-10-26,5999.0,9526.57142857143
Northeast,2022-10-27,20704.0,8569.285714285714
Northeast,2022-11-19,124.0,8652.571428571428
Northeast,2022-11-25,4088.0,9591.714285714286
Northeast,2022-11-27,8272.0,10764.57142857143
Northeast,2022-12-01,8331.0,9750.0
Northeast,2022-12-03,135.0,4768.857142857143
Northeast,2022-12-23,142.0,8718.0
Northeast,2022-12-30,8251.0,10917.57142857143
Northeast,2023-01-01,0.0,11325.857142857143
Northeast,2023-01-02,0.0,9151.42857142857
Northeast,2023-01-11,41333.0,8915.285714285714
Northeast,2023-01-24,744.0,7431.714285714285
Northeast,2023-01-26,20429.0,7423.571428571428
Northeast,2023-01-29,0.0,7443.714285714285
Northeast,2023-02-01,30575.0,6327.571428571428
Northeast,2023-02-02,12564.0,6327.571428571428
Northeast,2023-02-13,0.0,4797.428571428572
Northeast,2023-02-17,3376.0,5218.142857142857
Northeast,2023-02-22,29134.0,4793.857142857143
Northeast,2023-02-24,0.0,4793.857142857143
Northeast,2023-02-26,0.0,2014.7142857142856
Northeast,2023-02-28,1688.0,3591.428571428572
Northeast,2023-03-02,12729.0,3591.428571428572
Northeast,2023-03-04,0.0,3547.5714285714284
Northeast,2023-03-05,0.0,4336.285714285715
Northeast,2023-03-07,1381.0,3871.571428571429
Northeast,2023-03-13,0.0,2720.142857142857
Northeast,2023-03-14,972.0,2563.428571428572
Northeast,2023-03-15,12434.0,2563.428571428572
Northeast,2023-03-26,0.0,2325.5714285714284
Northeast,2023-03-28,680.0,2326.1428571428573
Northeast,2023-04-02,0.0,1724.571428571429
Northeast,2023-04-08,0.0,1645.857142857143
Northeast,2023-04-13,985.0,1365.7142857142858
Northeast,2023-04-14,277.0,1365.7142857142858
South,2020-02-02,0.0,0.0
South,2020-02-18,0.0,0.0
South,2020-02-20,0.0,0.0
South,2020-02-21,0.0,0.0
South,2020-02-22,0.0,0.0
South,2020-02-23,0.0,0.0
South,2020-02-27,0.0,0.0
South,2020-03-02,1.0,0.8571428571428571
South,2020-03-04,0.0,3.571428571428571
South,2020-03-05,2.0,5.142857142857142
South,2020-03-18,377.0,444.2857142857143
South,2020-03-20,792.0,712.2857142857143
South,2020-03-22,918.0,1181.428571428571
South,2020-03-28,2944.0,3119.8571428571427
South,2020-03-29,3137.0,3434.857142857143
South,2020-03-30,3008.0,4088.142857142857
South,2020-04-01,4430.0,5038.0
South,2020-04-07,6972.0,5929.571428571428
South,2020-04-08,5422.0,5663.714285714285
South,2020-04-12,4698.0,5194.142857142857
South,2020-04-17,6044.0,4921.0
South,2020-04-21,5131.0,5194.571428571428
South,2020-04-27,4363.0,4940.714285714285
South,2020-05-01,8198.0,5746.571428571428
South,2020-05-09,5796.0,5346.0
South,2020-05-12,5509.0,5746.142857142857
South,2020-05-18,5407.0,6090.0
South,2020-05-19,5925.0,6139.142857142857
South,2020-05-25,6679.0,6369.857142857143
South,2020-05-28,7235.0,6924.857142857143
South,2020-06-02,6773.0,7347.428571428572
South,2020-06-05,7899.0,7787.714285714285
South,2020-06-09,8098.0,8810.285714285714
South,2020-06-17,11435.0,12433.285714285714
South,2020-06-22,14158.0,16855.428571428572
South,2020-06-25,20512.0,20566.42857142857
South,2020-06-27,23916.0,22515.14285714286
South,2020-06-29,19822.0,24914.14285714285
South,2020-07-02,30979.0,27252.42857142857
South,2020-07-09,35396.0,33297.57142857143
South,2020-07-10,38631.0,34631.0
South,2020-07-15,37658.0,37911.42857142857
South,2020-07-22,38617.0,37097.42857142857
South,2020-07-25,36431.0,35819.57142857143
South,2020-07-26,32453.0,35216.42857142857
South,2020-08-02,29350.0,31337.0
South,2020-08-04,31275.0,29827.285714285717
South,2020-08-05,29301.0,29437.0
South,2020-08-09,25810.0,27850.85714285714
South,2020-08-11,27921.0,26231.42857142857
South,2020-08-20,22948.0,21433.14285714286
South,2020-08-25,19387.0,19788.571428571428
South,2020-08-26,21627.0,19749.42857142857
South,2020-09-05,21426.0,16745.85714285714
South,2020-09-11,21726.0,16164.42857142857
South,2020-09-17,18932.0,17920.714285714286
South,2020-09-20,14774.0,19936.14285714286
South,2020-09-24,17193.0,20310.0
South,2020-09-30,18603.0,17081.428571428572
South,2020-10-06,18240.0,18741.285714285717
South,2020-10-09,21508.0,18820.0
South,2020-10-13,19649.0,19986.857142857145
South,2020-10-15,24588.0,20638.14285714286
South,2020-10-16,25032.0,20952.571428571428
South,2020-10-19,16186.0,21875.85714285714
South,2020-10-24,24722.0,24638.14285714285
South,2020-10-27,24054.0,24557.714285714286
South,2020-11-12,39873.0,38973.71428571428
South,2020-11-14,42230.0,40751.857142857145
South,2020-11-19,64589.0,48414.57142857143
South,2020-11-27,55094.0,45430.0
South,2020-12-04,68503.0,60344.71428571428
South,2020-12-06,52900.0,61283.42857142857
South,2020-12-17,83746.0,72103.85714285714
South,2020-12-23,77602.0,58806.42857142857
South,2020-12-25,26536.0,59942.857142857145
South,2020-12-28,78052.0,64923.42857142857
South,2020-12-30,88828.0,75314.85714285714
South,2021-01-14,96470.0,83582.0
South,2021-01-25,43785.0,65341.71428571428
South,2021-02-07,40214.0,45552.857142857145
South,2021-02-13,39262.0,35399.857142857145
South,2021-02-18,24707.0,25108.85714285714
South,2021-02-27,29753.0,26815.714285714286
South,2021-03-08,13564.0,19433.285714285717
South,2021-03-11,21397.0,18608.285714285717
South,2021-03-12,23118.0,19432.0
South,2021-03-13,19031.0,19380.571428571428
